Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval
198,3,2013-12-11,3084,344,1,0,0,0,a,a,290.0,9.0,2002.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
51,5,2015-02-27,7842,558,1,0,0,0,a,c,10570.0,7.0,2013.0,1,9.0,2011.0,"Jan,Apr,Jul,Oct"
865,6,2013-04-13,7449,689,1,0,0,0,d,c,2640.0,,,0,,,
195,5,2015-05-15,12659,1468,1,0,0,0,a,c,220.0,,,0,,,
704,5,2014-01-10,10598,1125,1,1,0,0,d,c,1910.0,4.0,2009.0,0,,,
535,3,2014-12-31,4363,513,1,0,0,1,a,a,3570.0,4.0,2007.0,0,,,
246,4,2013-12-12,6447,879,1,0,0,0,c,a,4660.0,4.0,2013.0,0,,,
928,2,2014-04-01,9419,800,1,1,0,0,d,c,1090.0,,,1,31.0,2013.0,"Feb,May,Aug,Nov"
885,3,2013-10-30,3888,621,1,0,0,1,a,a,480.0,12.0,2005.0,0,,,
546,6,2013-04-06,11595,1297,1,0,0,0,a,a,580.0,1.0,2005.0,0,,,
999,6,2014-01-04,5199,398,1,0,0,0,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
918,3,2013-09-11,6783,675,1,1,0,0,a,c,18710.0,4.0,2015.0,0,,,
815,5,2015-02-06,6065,571,1,1,0,0,a,a,590.0,1.0,1900.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
836,2,2013-09-17,4830,684,1,0,0,0,a,a,2720.0,9.0,2012.0,0,,,
432,3,2014-04-09,9581,1509,1,0,0,0,a,a,810.0,5.0,2013.0,0,,,
815,6,2013-05-11,9687,930,1,0,0,0,a,a,590.0,1.0,1900.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
713,2,2015-03-03,10478,1201,1,1,0,0,a,c,220.0,,,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
666,4,2013-07-18,7192,646,1,1,0,0,c,c,2700.0,,,1,9.0,2011.0,"Mar,Jun,Sept,Dec"
581,5,2015-04-17,6090,648,1,1,0,0,a,a,7250.0,12.0,2013.0,0,,,
47,2,2013-07-30,9246,1078,1,1,0,1,a,c,270.0,4.0,2013.0,1,14.0,2013.0,"Jan,Apr,Jul,Oct"
862,2,2014-04-15,12370,1386,1,1,0,0,a,c,2840.0,3.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
533,3,2013-07-17,9850,885,1,1,0,0,a,c,5950.0,,,0,,,
91,3,2015-05-13,4140,442,1,0,0,0,c,a,2410.0,,,1,35.0,2011.0,"Jan,Apr,Jul,Oct"
1095,3,2014-12-10,5175,791,1,0,0,0,a,a,690.0,6.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
452,6,2014-12-27,3480,326,1,0,0,0,a,c,1850.0,8.0,2013.0,1,5.0,2011.0,"Feb,May,Aug,Nov"
721,3,2014-10-29,6106,625,1,0,0,0,a,c,3590.0,9.0,2012.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
865,6,2013-02-16,8765,730,1,0,0,0,d,c,2640.0,,,0,,,
153,6,2013-12-07,4687,475,1,0,0,0,a,a,16240.0,10.0,2000.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
86,6,2015-06-13,3678,455,1,0,0,0,a,a,480.0,2.0,2005.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
33,6,2013-06-08,8206,805,1,0,0,0,a,c,1320.0,5.0,2013.0,0,,,
946,3,2015-04-01,5613,646,1,1,0,1,a,a,2220.0,12.0,2011.0,1,14.0,2015.0,"Jan,Apr,Jul,Oct"
807,2,2013-02-19,7915,781,1,1,0,0,a,a,3870.0,4.0,2008.0,0,,,
302,2,2014-08-26,2013,206,1,0,0,1,d,c,2190.0,12.0,2007.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec"
589,2,2014-12-30,5971,628,1,0,0,1,a,c,360.0,,,1,18.0,2013.0,"Feb,May,Aug,Nov"
1031,1,2014-08-25,3713,386,1,0,0,0,d,a,590.0,5.0,2001.0,0,,,
927,6,2014-10-18,4509,639,1,0,0,0,a,a,480.0,,,0,,,
714,5,2013-07-19,4666,323,1,1,0,0,d,c,12070.0,10.0,2005.0,1,10.0,2013.0,"Jan,Apr,Jul,Oct"
135,1,2013-04-29,6889,582,1,1,0,0,d,a,5190.0,,,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
1019,2,2014-05-06,10290,765,1,1,0,0,d,c,2740.0,7.0,2014.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
155,6,2013-10-26,5927,685,1,0,0,0,d,a,3050.0,,,1,35.0,2010.0,"Jan,Apr,Jul,Oct"
864,6,2014-07-19,2124,379,1,0,0,0,a,a,1020.0,10.0,2012.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
45,3,2014-04-16,6732,490,1,1,0,1,d,a,9710.0,2.0,2014.0,0,,,
499,2,2015-05-05,7093,846,1,1,0,0,c,c,450.0,,,1,5.0,2013.0,"Feb,May,Aug,Nov"
611,6,2013-07-13,5677,495,1,0,0,0,a,a,8080.0,12.0,2002.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
925,1,2013-12-09,7264,1252,1,0,0,0,c,a,470.0,3.0,2007.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
433,1,2014-03-10,5041,673,1,0,0,0,a,c,30030.0,11.0,2010.0,0,,,
370,4,2013-04-18,5535,550,1,0,0,0,d,a,8250.0,10.0,2000.0,1,31.0,2009.0,"Jan,Apr,Jul,Oct"
843,5,2015-02-06,8428,1049,1,1,0,1,c,a,60.0,4.0,2006.0,0,,,
774,5,2014-04-04,5584,721,1,1,0,0,a,c,640.0,9.0,2013.0,0,,,
416,1,2013-08-26,15468,1741,1,1,0,0,a,c,4650.0,6.0,2014.0,0,,,
172,2,2014-06-03,7888,938,1,1,0,0,a,a,110.0,,,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
562,6,2014-01-04,13599,2408,1,0,0,0,b,c,1210.0,,,0,,,
11,6,2015-06-06,5417,753,1,0,0,0,a,c,960.0,11.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
582,4,2015-07-02,5697,748,1,1,0,0,a,a,120.0,,,0,,,
125,4,2013-08-08,9872,1493,1,0,0,0,a,a,760.0,12.0,2005.0,0,,,
50,6,2015-01-31,4270,389,1,0,0,0,d,a,6260.0,11.0,2009.0,0,,,
300,4,2014-11-27,8029,936,1,1,0,0,a,c,120.0,4.0,2009.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
958,4,2014-09-18,3767,530,1,1,0,0,a,a,440.0,11.0,2013.0,0,,,
260,1,2014-12-29,6845,941,1,0,0,1,a,a,540.0,10.0,2011.0,0,,,
1000,5,2013-08-30,6725,605,1,1,0,1,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
482,5,2015-02-27,7776,872,1,0,0,0,c,a,2550.0,10.0,2005.0,0,,,
873,5,2013-12-20,6228,619,1,1,0,0,a,a,2040.0,11.0,2008.0,0,,,
333,4,2013-02-21,9393,1296,1,1,0,0,a,c,3720.0,2.0,2010.0,0,,,
87,6,2014-04-12,3641,431,1,0,0,0,a,a,560.0,12.0,2010.0,0,,,
89,2,2015-03-03,7454,766,1,1,0,0,a,a,2380.0,7.0,2004.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
801,6,2013-08-17,3244,358,1,0,0,0,d,a,48330.0,4.0,2013.0,0,,,
248,3,2015-02-25,6089,861,1,0,0,0,a,c,340.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
1077,1,2013-08-12,7217,647,1,1,0,1,a,a,3750.0,11.0,2001.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
141,1,2013-09-16,4618,581,1,0,0,0,c,c,1540.0,,,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
866,6,2014-12-13,8663,582,1,0,0,0,d,a,9680.0,,,1,5.0,2013.0,"Feb,May,Aug,Nov"
885,3,2014-05-21,7021,937,1,1,0,0,a,a,480.0,12.0,2005.0,0,,,
700,5,2013-11-22,4364,547,1,1,0,0,a,c,830.0,,,1,27.0,2013.0,"Jan,Apr,Jul,Oct"
978,5,2015-06-19,7558,995,1,1,0,0,c,c,3890.0,,,0,,,
143,5,2014-10-17,6034,564,1,0,0,0,d,a,2930.0,12.0,2002.0,0,,,
812,5,2015-05-22,6232,808,1,1,0,0,d,a,2590.0,9.0,2012.0,0,,,
153,1,2014-01-27,5190,530,1,0,0,0,a,a,16240.0,10.0,2000.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
482,5,2014-09-26,6508,816,1,0,0,0,c,a,2550.0,10.0,2005.0,0,,,
678,5,2013-03-15,5619,722,1,0,0,0,c,a,3250.0,,,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
2,1,2015-06-08,3918,501,1,0,0,0,a,a,570.0,11.0,2007.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
803,6,2014-02-15,4092,390,1,0,0,0,d,a,1760.0,,,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
924,5,2013-05-24,4258,470,1,0,0,0,a,a,6420.0,4.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
667,1,2013-02-11,6528,696,1,0,0,0,d,c,2870.0,9.0,2012.0,0,,,
93,4,2014-12-11,6077,619,1,0,0,0,a,a,16690.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
182,4,2014-09-11,4176,370,1,0,0,0,d,c,1390.0,,,1,9.0,2011.0,"Mar,Jun,Sept,Dec"
347,2,2014-11-18,3492,304,1,0,0,0,d,c,9360.0,7.0,2013.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
803,6,2014-05-03,5043,413,1,0,0,0,d,a,1760.0,,,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
165,4,2015-07-02,3640,365,1,1,0,0,a,a,3720.0,4.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
928,4,2013-02-28,6936,660,1,0,0,0,d,c,1090.0,,,1,31.0,2013.0,"Feb,May,Aug,Nov"
319,4,2014-01-23,7485,764,1,1,0,0,a,c,570.0,9.0,2012.0,1,27.0,2012.0,"Mar,Jun,Sept,Dec"
1009,4,2013-04-25,3977,433,1,1,0,0,a,a,230.0,7.0,2004.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
331,2,2015-01-20,4818,662,1,0,0,0,a,c,670.0,,,1,14.0,2015.0,"Jan,Apr,Jul,Oct"
202,2,2014-01-14,4714,423,1,0,0,0,d,c,5140.0,5.0,2010.0,0,,,
754,5,2015-04-17,8152,915,1,1,0,0,c,c,380.0,5.0,2008.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
259,7,2013-10-27,14141,2682,1,0,0,0,b,b,210.0,,,0,,,
460,6,2013-06-22,1595,152,1,0,0,0,a,a,34050.0,4.0,2008.0,0,,,
922,5,2014-12-05,10541,895,1,1,0,0,d,a,2110.0,3.0,2006.0,0,,,
549,6,2013-07-27,3120,321,1,0,0,0,a,c,2330.0,,,0,,,
769,6,2013-11-16,9310,2827,1,0,0,0,b,b,840.0,,,1,48.0,2012.0,"Jan,Apr,Jul,Oct"
277,2,2015-02-10,4721,488,1,0,0,0,d,c,7840.0,,,1,31.0,2009.0,"Feb,May,Aug,Nov"
890,2,2013-02-05,5365,411,1,1,0,0,a,a,4450.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
616,3,2015-02-18,9965,876,1,1,0,0,a,c,3040.0,8.0,2011.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
243,1,2015-06-29,11252,1188,1,1,0,0,a,a,310.0,,,1,5.0,2013.0,"Feb,May,Aug,Nov"
1046,2,2015-03-24,6021,518,1,0,0,0,d,c,29070.0,4.0,2005.0,0,,,
81,3,2015-03-18,6900,537,1,1,0,0,a,a,2370.0,3.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
415,6,2013-11-30,7841,615,1,0,0,0,d,c,6910.0,4.0,2005.0,0,,,
1074,5,2015-07-31,6789,681,1,1,0,1,c,c,3330.0,10.0,2001.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
626,1,2013-07-29,17015,1261,1,1,0,1,c,c,10740.0,11.0,2013.0,0,,,
96,1,2013-04-08,9825,855,1,1,0,0,a,a,8780.0,2.0,2005.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
144,4,2013-07-11,8333,813,1,0,0,0,a,c,16570.0,,,0,,,
362,1,2014-11-03,14551,1503,1,1,0,0,c,c,340.0,,,0,,,
3,6,2014-07-12,4098,435,1,0,0,0,a,a,14130.0,12.0,2006.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
898,3,2013-07-17,7207,684,1,1,0,1,a,a,18540.0,,,0,,,
115,1,2015-03-23,6386,480,1,0,0,0,d,c,5740.0,4.0,2007.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
297,1,2013-07-15,11622,1021,1,1,0,0,a,a,2300.0,9.0,2010.0,0,,,
685,4,2013-02-14,7357,711,1,0,0,0,a,a,650.0,11.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
967,4,2013-01-10,11694,1338,1,1,0,0,a,c,3560.0,9.0,2013.0,1,36.0,2013.0,"Jan,Apr,Jul,Oct"
209,2,2014-06-17,6618,668,1,1,0,0,a,c,11680.0,9.0,2011.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
791,5,2013-07-05,7603,842,1,1,0,0,a,a,5950.0,4.0,2007.0,0,,,
868,1,2015-07-13,13617,831,1,1,0,0,d,c,1360.0,8.0,2005.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
359,6,2013-04-06,7256,689,1,0,0,0,d,c,4370.0,,,0,,,
469,1,2013-09-23,13277,1533,1,1,0,0,c,c,710.0,9.0,2005.0,0,,,
353,2,2013-12-31,3424,716,1,0,0,1,b,b,900.0,,,1,14.0,2013.0,"Feb,May,Aug,Nov"
933,2,2015-06-02,9780,1084,1,1,0,0,a,c,6270.0,2.0,2005.0,0,,,
822,6,2015-03-14,7931,688,1,0,0,0,a,c,410.0,11.0,2010.0,1,48.0,2010.0,"Mar,Jun,Sept,Dec"
152,2,2013-02-19,6487,699,1,1,0,0,a,a,1780.0,,,0,,,
571,5,2013-05-17,8821,620,1,1,0,0,d,a,2110.0,11.0,1995.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
733,1,2014-06-30,17868,3717,1,1,0,0,b,b,860.0,10.0,1999.0,0,,,
1094,5,2014-05-23,5132,399,1,1,0,0,d,a,2380.0,3.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
190,5,2013-04-12,7930,706,1,1,0,0,a,a,1470.0,12.0,2006.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
296,6,2013-09-14,3714,432,1,0,0,0,a,a,9580.0,5.0,2007.0,1,45.0,2014.0,"Feb,May,Aug,Nov"
249,2,2014-04-15,7266,665,1,1,0,0,d,c,18010.0,9.0,2014.0,0,,,
555,5,2015-01-16,5001,433,1,1,0,0,d,a,1560.0,1.0,2014.0,1,10.0,2013.0,"Mar,Jun,Sept,Dec"
213,3,2014-05-14,7308,592,1,0,0,0,d,c,4030.0,3.0,2014.0,1,1.0,2014.0,"Jan,Apr,Jul,Oct"
577,1,2014-07-21,3771,469,1,0,0,1,a,c,2270.0,,,1,35.0,2012.0,"Mar,Jun,Sept,Dec"
563,1,2014-08-25,4509,593,1,0,0,0,a,a,700.0,3.0,2015.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
673,3,2014-03-19,6017,538,1,1,0,0,d,c,15170.0,,,1,5.0,2013.0,"Feb,May,Aug,Nov"
333,6,2014-11-29,9803,1157,1,0,0,0,a,c,3720.0,2.0,2010.0,0,,,
943,1,2014-03-24,5991,578,1,0,0,0,d,c,18020.0,,,0,,,
519,6,2013-02-09,5596,658,1,0,0,0,c,c,2510.0,8.0,2009.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
193,5,2013-06-14,4009,636,1,0,0,0,a,a,520.0,,,0,,,
473,4,2013-09-19,2925,472,1,0,0,0,a,a,50.0,,,0,,,
1104,5,2013-01-25,6088,452,1,1,0,0,d,a,260.0,2.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
594,4,2015-04-30,6122,606,1,1,0,0,a,a,1790.0,10.0,2011.0,0,,,
570,6,2013-03-30,6706,902,1,0,0,0,a,a,180.0,11.0,2006.0,0,,,
452,5,2014-06-27,4364,441,1,0,0,0,a,c,1850.0,8.0,2013.0,1,5.0,2011.0,"Feb,May,Aug,Nov"
551,6,2014-07-12,5046,828,1,0,0,0,a,c,2190.0,9.0,2013.0,0,,,
745,5,2015-01-16,8397,764,1,1,0,0,a,a,17650.0,11.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
693,1,2014-09-08,4452,388,1,0,0,0,d,a,450.0,,,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
768,2,2015-03-10,9726,1144,1,0,0,0,a,c,2630.0,9.0,2012.0,0,,,
1072,1,2014-03-31,9935,832,1,1,0,0,a,c,5380.0,8.0,2015.0,1,5.0,2010.0,"Feb,May,Aug,Nov"
338,3,2015-07-15,8150,627,1,1,0,0,a,c,1590.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
52,3,2014-01-29,5397,404,1,0,0,0,d,c,450.0,4.0,2014.0,1,39.0,2010.0,"Jan,Apr,Jul,Oct"
506,6,2014-01-25,4937,632,1,0,0,0,a,a,1850.0,12.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
278,4,2014-11-13,7999,849,1,1,0,0,a,c,9260.0,2.0,2010.0,0,,,
60,3,2013-09-11,9371,887,1,1,0,0,d,c,5540.0,10.0,2009.0,0,,,
304,2,2015-06-09,5884,1010,1,0,0,0,a,a,1950.0,7.0,2015.0,0,,,
774,1,2014-05-05,7979,940,1,1,0,0,a,c,640.0,9.0,2013.0,0,,,
1060,1,2013-03-25,9734,1036,1,1,0,1,a,c,3430.0,,,1,31.0,2013.0,"Feb,May,Aug,Nov"
589,5,2015-07-31,8001,681,1,1,0,1,a,c,360.0,,,1,18.0,2013.0,"Feb,May,Aug,Nov"
555,5,2014-03-21,4464,430,1,1,0,0,d,a,1560.0,1.0,2014.0,1,10.0,2013.0,"Mar,Jun,Sept,Dec"
121,1,2014-09-29,6068,611,1,1,0,0,a,a,3570.0,11.0,2009.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec"
788,4,2014-05-22,18832,1802,1,1,0,0,a,c,1530.0,3.0,2013.0,0,,,
174,3,2013-06-05,5021,403,1,1,0,0,a,a,13090.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
784,5,2013-05-24,5770,738,1,0,0,0,a,a,560.0,10.0,2014.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
513,4,2013-04-04,18326,2249,1,0,0,1,a,a,400.0,8.0,2013.0,0,,,
619,2,2013-05-07,4018,437,1,0,0,0,a,a,1600.0,6.0,2006.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
611,2,2015-03-17,6279,521,1,1,0,0,a,a,8080.0,12.0,2002.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1100,1,2014-02-03,10788,1047,1,1,0,0,a,a,540.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
881,2,2014-02-18,4894,688,1,1,0,0,a,a,180.0,3.0,2008.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
517,3,2014-12-10,4400,530,1,0,0,0,a,c,22490.0,,,0,,,
145,2,2013-03-12,7177,1309,1,0,0,0,a,a,280.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov"
23,5,2014-04-25,4450,433,1,0,0,1,d,a,4060.0,8.0,2005.0,0,,,
809,6,2013-02-23,5828,575,1,0,0,0,a,a,12770.0,10.0,2000.0,0,,,
43,3,2013-08-14,7497,622,1,1,0,1,d,a,4880.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
515,1,2013-03-25,10312,793,1,1,0,1,d,c,11260.0,,,1,9.0,2011.0,"Feb,May,Aug,Nov"
465,6,2013-10-19,5485,484,1,0,0,1,d,c,10890.0,4.0,2005.0,0,,,
307,1,2013-08-19,1997,267,1,0,0,1,a,a,18660.0,9.0,2002.0,0,,,
795,3,2014-10-22,4388,474,1,1,0,0,d,a,510.0,,,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
412,5,2014-03-21,8572,602,1,1,0,0,d,c,4460.0,,,1,39.0,2010.0,"Jan,Apr,Jul,Oct"
430,1,2013-03-11,8400,674,1,0,0,0,d,c,12870.0,10.0,2008.0,0,,,
638,6,2013-04-06,5569,503,1,0,0,0,d,a,10170.0,11.0,2001.0,0,,,
261,2,2013-10-29,9881,809,1,0,0,1,d,c,15340.0,4.0,2015.0,1,39.0,2009.0,"Jan,Apr,Jul,Oct"
128,3,2013-12-11,6191,518,1,0,0,0,d,c,2000.0,,,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
1102,2,2013-12-17,10400,919,1,1,0,0,a,a,850.0,11.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
56,4,2014-06-26,5381,420,1,0,0,0,d,c,6620.0,3.0,2012.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
1090,3,2015-06-03,8222,1040,1,1,0,0,a,a,330.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
475,4,2014-08-21,6702,970,1,1,0,0,a,a,140.0,9.0,2005.0,0,,,
603,3,2013-10-23,6794,854,1,1,0,0,a,a,340.0,4.0,2007.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
596,4,2015-07-30,5136,741,1,1,0,1,c,a,290.0,9.0,2006.0,0,,,
811,5,2013-12-13,4841,782,1,0,0,0,a,a,410.0,9.0,2012.0,0,,,
391,1,2013-03-11,4224,625,1,0,0,0,a,a,460.0,11.0,2014.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
274,1,2015-04-27,4561,1071,1,1,0,0,b,b,3640.0,,,1,10.0,2013.0,"Jan,Apr,Jul,Oct"
347,1,2015-07-27,7153,485,1,1,0,0,d,c,9360.0,7.0,2013.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
38,4,2014-01-23,5752,494,1,1,0,0,d,a,1090.0,4.0,2007.0,0,,,
841,2,2013-08-06,2211,356,1,0,0,1,a,a,27650.0,8.0,2004.0,0,,,
137,6,2013-05-11,8101,847,1,0,0,0,a,a,1730.0,7.0,2015.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
520,4,2015-01-29,2659,271,1,1,0,0,a,c,6900.0,,,1,40.0,2012.0,"Mar,Jun,Sept,Dec"
179,6,2015-05-23,6351,887,1,0,0,0,a,c,480.0,,,0,,,
599,6,2014-05-10,11602,1123,1,0,0,0,d,c,580.0,11.0,2014.0,0,,,
701,6,2015-02-07,5357,640,1,0,0,0,d,a,1450.0,3.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
1076,1,2014-05-19,4880,697,1,1,0,0,a,c,90.0,,,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
340,3,2014-02-12,5290,678,1,0,0,0,a,c,8080.0,,,0,,,
518,5,2013-07-12,5171,423,1,0,0,0,d,c,3330.0,3.0,2015.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
722,1,2013-07-22,7967,1440,1,0,0,1,a,a,50.0,,,0,,,
1101,6,2015-06-06,8135,836,1,0,0,0,d,c,4060.0,9.0,2012.0,0,,,
280,5,2015-01-30,6275,481,1,1,0,0,d,c,18640.0,9.0,2013.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
700,1,2014-06-16,6998,728,1,1,0,0,a,c,830.0,,,1,27.0,2013.0,"Jan,Apr,Jul,Oct"
736,4,2013-09-19,3933,464,1,0,0,0,c,c,1650.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
986,6,2014-03-01,5248,792,1,0,0,0,a,a,620.0,10.0,2014.0,1,18.0,2014.0,"Feb,May,Aug,Nov"
585,3,2014-10-08,5532,820,1,1,0,0,d,c,440.0,4.0,2014.0,0,,,
695,1,2013-05-27,8697,716,1,1,0,0,a,a,550.0,7.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
758,3,2014-09-24,4218,598,1,0,0,0,a,c,19780.0,6.0,2008.0,0,,,
497,3,2013-08-07,7560,1007,1,0,0,1,a,c,1610.0,,,0,,,
943,6,2013-06-01,6196,593,1,0,0,0,d,c,18020.0,,,0,,,
160,2,2014-08-19,6448,582,1,1,0,1,d,c,17110.0,11.0,2005.0,0,,,
1045,1,2014-11-10,8854,985,1,1,0,0,a,c,26990.0,12.0,2013.0,0,,,
583,3,2013-01-16,3808,436,1,0,0,0,a,a,2640.0,11.0,2002.0,0,,,
854,5,2015-01-23,4299,471,1,0,0,0,c,a,4770.0,,,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
420,6,2013-02-16,4269,337,1,0,0,0,d,c,250.0,,,1,27.0,2012.0,"Jan,Apr,Jul,Oct"
169,3,2015-04-15,5824,512,1,1,0,0,d,a,980.0,7.0,2014.0,1,18.0,2014.0,"Feb,May,Aug,Nov"
793,3,2014-08-27,2710,327,1,0,0,0,d,a,2710.0,7.0,2006.0,0,,,
574,2,2014-12-30,7790,619,1,0,0,1,d,a,4400.0,,,0,,,
90,1,2013-10-28,4935,724,1,0,0,1,a,a,330.0,11.0,2007.0,0,,,
480,3,2014-03-19,5770,732,1,1,0,0,a,a,300.0,11.0,2012.0,0,,,
547,6,2013-03-09,4821,433,1,0,0,0,d,c,8990.0,11.0,2009.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
703,3,2013-09-04,2578,324,1,0,0,0,a,a,80.0,6.0,2005.0,0,,,
1034,3,2014-12-10,6660,748,1,0,0,0,a,a,13750.0,4.0,2015.0,0,,,
1094,1,2013-04-15,3269,305,1,0,0,0,d,a,2380.0,3.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
398,3,2015-03-18,5515,582,1,1,0,0,c,c,1540.0,,,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
520,6,2014-03-15,2578,301,1,0,0,0,a,c,6900.0,,,1,40.0,2012.0,"Mar,Jun,Sept,Dec"
939,2,2013-08-06,4349,465,1,0,0,1,d,a,1340.0,,,0,,,
1099,4,2013-09-26,8008,1019,1,1,0,0,a,c,200.0,4.0,2013.0,1,14.0,2013.0,"Jan,Apr,Jul,Oct"
873,4,2013-06-27,3036,398,1,0,0,0,a,a,2040.0,11.0,2008.0,0,,,
320,3,2014-07-02,17164,2238,1,1,0,0,a,c,210.0,9.0,2012.0,0,,,
743,1,2013-12-30,6335,699,1,0,0,1,a,a,6710.0,11.0,2003.0,1,14.0,2012.0,"Jan,Apr,Jul,Oct"
237,4,2015-02-26,4177,587,1,0,0,0,a,a,1420.0,11.0,2007.0,0,,,
418,5,2013-12-06,6796,714,1,1,0,0,a,a,1060.0,5.0,2009.0,1,27.0,2011.0,"Feb,May,Aug,Nov"
990,4,2013-05-16,7008,634,1,1,0,0,d,a,20930.0,,,0,,,
131,2,2014-10-28,3748,437,1,0,0,0,c,a,920.0,7.0,2015.0,0,,,
628,5,2015-06-05,6627,806,1,1,0,0,a,c,2180.0,,,0,,,
179,1,2015-03-30,11607,1182,1,1,0,1,a,c,480.0,,,0,,,
